,Date__(UT)__HR:MN,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun,year,month,day,time,date,weekday,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun
18,2020-11-26 13:30:00,-213453.3,-2.041,5.394,99.44103,303.587,-0.5109,5.107851497675,-0.6002712,5.67788049704838,20.5136243,50.5406,1,8.5791,19.007696,-21.74138,346.3602255,194808.73,-213455.8,0.4731139,79.662534,32.279765,2020,11,26,13.5,2020-11-26,3,60310.1,-1.232,4.358,93.1597,46.2854,-0.1035,1.463981060212,2.1277178,0.60995610314012,12.0267454,131.4951,1,30.3191,126.451866,-56.7645,321.264875,5911.68,60315.2,0.4096662,50.99522,75.902084,-170619.4,-0.773,2.425,92.29024,199.3569,3.4029,0.415618337847,8.5600328,1.31313506512797,23.4238524,12.9819,0,32.2361,345.852393,33.321369,172.0341437,151735.5,-170614.2,3.876361,109.18378,20.836629,-54809.2,7.743,9.286,99.9743,349.7145,-1.0886,29.92753043839,-0.0298035,29.6834191161411,29.2107797,103.4087,1,1.8357,72.24023,-59.049361,304.0238204,231707.7,-54807.8,0.003596,266.37129,87.470791,-205748.8,0.657,6.359,99.84332,302.268,-0.3751,9.992515563864,-0.2627347,10.5514910148254,22.9945546,53.2602,1,4.5406,20.687437,-23.980934,128.6811167,195931.56,-205751.4,0.2153215,78.984501,39.936966,133153.2,5.709,8.291,99.98711,38.6784,-0.4465,19.77680599902,-0.2255028,18.893239475536,13.6488101,152.9113,1,1.2961,153.782233,-43.924024,51.1324198,22044.8,133159.1,0.0881406,251.62569,34.135843
19,2020-11-26 14:30:00,-213448.2,-2.041,5.394,99.44159,303.5906,-0.511,5.107837055122,-0.6001283,5.6783740296939,20.5034873,50.5063,1,8.5748,19.012188,-21.748069,346.3639637,194810.73,-213450.8,0.4732735,79.65957,32.256006,2020,11,26,14.5,2020-11-26,3,60325.5,-1.227,4.363,93.15222,46.309,-0.1027,1.464032264441,2.1280328,0.61024560567521,12.0329217,131.4595,1,30.3361,126.461107,-56.759913,321.2884221,5912.96,60330.7,0.4107598,51.055714,75.866484,-170736.1,-0.773,2.425,92.3274,199.501,3.3874,0.415824154054,8.5466653,1.31369801278267,23.3674513,12.9593,0,32.1562,345.892616,33.266202,172.178842,151750.82,-170731.0,3.8768692,109.1653,20.780098,-54809.2,7.743,9.286,99.97429,349.7147,-1.0886,29.92752972121,-0.0298069,29.684122119561,29.2157395,103.3665,1,1.8361,72.240135,-59.049321,304.0240241,231707.69,-54807.8,0.0035401,266.69451,87.510437,-205746.3,0.657,6.359,99.84348,302.2692,-0.3752,9.992509241452,-0.2627609,10.552044229383,22.9829145,53.2216,1,4.5382,20.689531,-23.983967,128.6822948,195932.47,-205748.9,0.2154358,78.983001,39.906249,133151.6,5.709,8.291,99.98707,38.6789,-0.4464,19.77680057255,-0.2255118,18.8935681669589,13.6686734,152.8677,1,1.298,153.780826,-43.92509,51.1328708,22044.46,133157.5,0.0880936,251.62606,34.188289
20,2020-11-26 15:30:00,-213443.2,-2.04,5.394,99.44215,303.5942,-0.511,5.107822616153,-0.5999737,5.67886731843461,20.4933533,50.472,1,8.5705,19.016682,-21.754759,346.3676885,194812.73,-213445.7,0.4734332,79.656605,32.23225,2020,11,26,15.5,2020-11-26,3,60341.1,-1.214,4.375,93.14474,46.3325,-0.102,1.464083476246,2.1283475,0.61053525678391,12.0390924,131.4239,1,30.353,126.47038,-56.755318,321.3119676,5914.25,60346.2,0.4118529,51.115848,75.830904,-170852.8,-0.773,2.424,92.36441,199.6449,3.372,0.416029648146,8.5332566,1.31425960413329,23.311108,12.9367,0,32.0765,345.932793,33.211015,172.3233975,151806.14,-170847.6,3.877372,109.14676,20.723677,-54809.3,7.743,9.286,99.97429,349.715,-1.0886,29.92752900395,-0.0298104,29.6848252421555,29.2206843,103.3243,1,1.8364,72.240041,-59.049281,304.0242278,231707.67,-54807.8,0.0034843,267.02811,87.549994,-205743.9,0.657,6.359,99.84364,302.2705,-0.3752,9.992502918404,-0.2627874,10.5525971637147,22.9712651,53.1831,1,4.5359,20.691628,-23.987001,128.6834739,195933.37,-205746.5,0.2155499,78.9815,39.875538,133149.9,5.709,8.291,99.98703,38.6793,-0.4464,19.77679514585,-0.2255213,18.89389733628,13.6885282,152.8241,1,1.2999,153.779419,-43.926155,51.1333224,22044.11,133155.8,0.0880466,251.62644,34.240728
21,2020-12-25 09:30:00,-202412.1,-1.971,5.365,99.80484,306.0742,-0.5625,5.097965763784,-0.5886902,5.95241989134016,12.0147075,27.2441,1,5.069,22.55489,-26.793759,348.8473378,201320.64,-202416.2,0.5582666,77.507221,16.647652,2020,12,25,9.5,2020-12-25,4,100628.8,-0.407,4.446,89.48313,62.177,0.4059,1.500728894815,2.2565602,0.83968841543035,15.2036776,110.5631,1,37.844,137.951091,-51.663473,337.1647943,12901.57,100631.7,0.99515,65.088489,56.401926,-250501.6,-1.143,1.949,99.55972,283.314,-5.7471,0.454763457601,-4.4134969,1.43237233270016,-7.595718,3.5135,1,7.6141,8.160898,-6.755462,256.3796829,182953.27,-250502.7,4.0009232,89.037441,-6.263111,-54242.6,7.779,9.286,99.975,349.8889,-1.0928,29.92704337478,-0.0293596,30.1780285069815,28.9132459,74.314,1,1.8135,72.607838,-59.105746,304.2086262,231750.06,-54245.2,0.0376926,65.22343,64.566116,-202334.1,0.682,6.325,99.95065,303.1474,-0.4128,9.988060335021,-0.2700943,10.8557574939231,12.9055573,26.8345,1,2.5509,22.397637,-26.397316,129.5663846,201132.96,-202338.2,0.2762151,77.906372,19.594067,131721.9,5.747,8.291,99.95636,38.9966,-0.443,19.77304034561,-0.2268656,19.2225601051579,24.9824711,122.8403,1,2.3909,153.027334,-44.481448,51.450571,21742.71,131725.5,0.0420232,252.51686,68.651375
22,2020-12-25 10:30:00,-202404.9,-1.971,5.365,99.80528,306.0778,-0.5625,5.097951599057,-0.5885888,5.95270885483725,12.000884,27.211,1,5.0633,22.560615,-26.801533,348.8508918,201322.96,-202409.1,0.5583514,77.504019,16.626399,2020,12,25,10.5,2020-12-25,4,100654.0,-0.401,4.451,89.48001,62.1994,0.4066,1.500783195815,2.2566209,0.84005433775225,15.2067621,110.5372,1,37.8498,137.972014,-51.653145,337.1872022,12905.23,100656.9,0.9957397,65.096475,56.380128,-250458.0,-1.142,1.95,99.55396,283.4353,-5.7556,0.454657016763,-4.4325669,1.43218901436838,-7.6393971,3.5355,1,7.6638,8.192098,-6.814515,256.5005803,183010.94,-250459.2,4.001317,89.001285,-6.29899,-54241.7,7.779,9.286,99.97501,349.8892,-1.0928,29.92704266829,-0.0293628,30.1787242194987,28.9073281,74.2722,1,1.8132,72.60899,-59.105947,304.2088537,231750.19,-54244.3,0.0377489,65.22648,64.527905,-202330.6,0.682,6.325,99.95078,303.1487,-0.4129,9.988053835642,-0.2700919,10.8560678564146,12.888588,26.7967,1,2.5476,22.400435,-26.401175,129.5676396,201134.11,-202334.7,0.2762745,77.904775,19.56585,131721.2,5.747,8.291,99.95632,38.997,-0.443,19.77303488659,-0.2268708,19.2231614405822,24.9943842,122.7972,1,2.3921,153.026635,-44.481944,51.4510405,21742.54,131724.7,0.0419408,252.5204,68.698122
23,2020-12-25 11:30:00,-202357.7,-1.97,5.365,99.80572,306.0814,-0.5626,5.097937436593,-0.5885022,5.95299748545797,11.9870423,27.1779,1,5.0576,22.566341,-26.809308,348.8544366,201325.29,-202401.9,0.5584362,77.500816,16.605128,2020,12,25,11.5,2020-12-25,4,100719.2,-0.402,4.449,89.47689,62.2218,0.4073,1.500837498271,2.2566812,0.84042033426903,15.2098435,110.5113,1,37.8556,137.992942,-51.642808,337.2096084,12908.9,100722.1,0.9963287,65.104452,56.358348,-250454.3,-1.14,1.952,99.54814,283.5566,-5.764,0.454550117117,-4.4516261,1.43200464449932,-7.6831057,3.5576,1,7.7136,8.223315,-6.87357,256.6215343,183028.61,-250455.4,4.0017116,88.965119,-6.334894,-54240.7,7.779,9.286,99.97502,349.8895,-1.0928,29.92704196172,-0.0293661,30.1794197894324,28.9013959,74.2304,1,1.8128,72.610144,-59.106148,304.2090813,231750.33,-54243.3,0.0378051,65.229522,64.489699,-202327.2,0.682,6.325,99.95091,303.15,-0.4129,9.988047336316,-0.2700899,10.8563778104886,12.8716139,26.7588,1,2.5442,22.403235,-26.405035,129.5688921,201135.27,-202331.3,0.2763338,77.903178,19.537637,131720.4,5.747,8.291,99.95628,38.9975,-0.4429,19.77302942745,-0.2268756,19.2237630625245,25.0062835,122.754,1,2.3932,153.025938,-44.482439,51.4515103,21742.38,131724.0,0.0418584,252.52395,68.744857
24,2020-12-25 12:30:00,-202350.5,-1.97,5.365,99.80616,306.085,-0.5627,5.097923276023,-0.5884314,5.95328578275513,11.9731818,27.1447,1,5.0519,22.57207,-26.817085,348.8579742,201327.62,-202354.7,0.5585209,77.497612,16.583837,2020,12,25,12.5,2020-12-25,4,100744.4,-0.421,4.429,89.47378,62.2442,0.408,1.500891802174,2.2567412,0.84078640490365,15.2129216,110.4854,1,37.8615,138.013873,-51.632462,337.2320131,12912.57,100747.3,0.996917,65.11242,56.336585,-250450.4,-1.139,1.954,99.54228,283.6779,-5.7724,0.454442758925,-4.4706744,1.43181922238272,-7.7268438,3.5797,1,7.7636,8.254548,-6.932625,256.7425454,183046.28,-250451.5,4.0021068,88.928942,-6.370823,-54239.8,7.779,9.286,99.97503,349.8897,-1.0928,29.92704125507,-0.0293693,30.1801152164376,28.8954493,74.1886,1,1.8124,72.611299,-59.106349,304.209309,231750.47,-54242.4,0.0378613,65.232556,64.4515,-202323.8,0.682,6.325,99.95104,303.1512,-0.413,9.988040837032,-0.2700883,10.856687356029,12.8546349,26.721,1,2.5409,22.406035,-26.408897,129.5701421,201136.42,-202327.8,0.276393,77.901582,19.509426,131719.7,5.747,8.291,99.95623,38.998,-0.4429,19.7730239682,-0.2268799,19.2243649706528,25.018169,122.7109,1,2.3944,153.025242,-44.482933,51.4519803,21742.21,131723.2,0.0417759,252.52753,68.791581
25,2020-12-25 13:30:00,-202343.3,-1.97,5.365,99.8066,306.0886,-0.5628,5.097909116965,-0.5883766,5.95357374627134,11.9593021,27.1116,1,5.0462,22.5778,-26.824862,348.8615064,201329.95,-202347.5,0.5586056,77.494408,16.562528,2020,12,25,13.5,2020-12-25,4,100809.6,-0.427,4.422,89.47068,62.2666,0.4087,1.500946107515,2.2568008,0.84115254957967,15.2159966,110.4596,1,37.8673,138.034809,-51.622107,337.2544161,12916.25,100812.5,0.9975046,65.12038,56.314839,-250446.3,-1.138,1.955,99.53637,283.7994,-5.7808,0.45433494245,-4.4897117,1.4316327473045,-7.7706116,3.6018,1,7.8136,8.285796,-6.991682,256.8636137,183103.95,-250447.5,4.0025027,88.892754,-6.406777,-54238.8,7.779,9.286,99.97504,349.89,-1.0928,29.92704054834,-0.0293726,30.1808105001695,28.8894884,74.1468,1,1.812,72.612456,-59.106551,304.2095369,231750.61,-54241.4,0.0379175,65.23558,64.413306,-202320.3,0.682,6.325,99.95117,303.1525,-0.4131,9.988034337782,-0.2700872,10.8569964929189,12.8376511,26.6832,1,2.5376,22.408836,-26.412758,129.5713896,201137.57,-202324.4,0.2764521,77.899986,19.481218,131718.9,5.747,8.291,99.95619,38.9984,-0.4429,19.77301850886,-0.2268836,19.2249671646349,25.0300407,122.6677,1,2.3955,153.024547,-44.483426,51.4524505,21742.05,131722.4,0.0416934,252.53111,68.838293
26,2020-12-25 14:30:00,-202336.1,-1.97,5.365,99.80704,306.0922,-0.5628,5.097894959027,-0.5883382,5.95386137554798,11.9454034,27.0785,1,5.0405,22.583531,-26.83264,348.8650354,201332.27,-202340.3,0.5586902,77.491203,16.541202,2020,12,25,14.5,2020-12-25,4,100834.8,-0.442,4.406,89.46758,62.289,0.4094,1.501000414285,2.2568601,0.84151876822115,15.2190685,110.4337,1,37.873,138.05575,-51.611745,337.2768175,12919.92,100837.7,0.9980915,65.128332,56.293109,-250442.1,-1.136,1.957,99.5304,283.9209,-5.7891,0.454226667955,-4.508738,1.43144521854675,-7.8144094,3.6239,1,7.8637,8.317061,-7.050739,256.9847396,183121.63,-250443.3,4.0028992,88.856556,-6.442757,-54237.9,7.779,9.286,99.97505,349.8902,-1.0928,29.92703984153,-0.0293758,30.1815056402834,28.8835132,74.105,1,1.8117,72.613615,-59.106753,304.2097648,231750.74,-54240.5,0.0379736,65.238596,64.375119,-202316.9,0.682,6.325,99.9513,303.1538,-0.4131,9.988027838552,-0.2700865,10.857305221041,12.8206624,26.6453,1,2.5342,22.411638,-26.416621,129.5726344,201138.73,-202320.9,0.2765111,77.898391,19.453013,131718.1,5.747,8.291,99.95615,38.9989,-0.4429,19.77301304943,-0.2268869,19.225569644139,25.0418987,122.6246,1,2.3967,153.023853,-44.483918,51.4529207,21741.88,131721.7,0.0416109,252.53472,68.884994
27,2020-12-25 15:30:00,-202328.9,-1.97,5.365,99.80747,306.0958,-0.5629,5.097880801821,-0.5883157,5.95414867013424,11.9314864,27.0453,1,5.0348,22.589264,-26.840419,348.8685632,201334.6,-202333.1,0.5587746,77.487999,16.51986,2020,12,25,15.5,2020-12-25,4,100900.0,-0.454,4.393,89.46449,62.3114,0.4101,1.501054722477,2.256919,0.84188506075257,15.2221372,110.4079,1,37.8788,138.076695,-51.601373,337.2992173,12923.6,100902.9,0.9986777,65.136276,56.271397,-250437.8,-1.135,1.958,99.52439,284.0424,-5.7975,0.454117935706,-4.5277533,1.43125663538771,-7.8582371,3.6461,1,7.914,8.348343,-7.109798,257.1059233,183139.31,-250439.0,4.0032964,88.820347,-6.478762,-54236.9,7.779,9.286,99.97506,349.8905,-1.0928,29.92703913464,-0.0293791,30.1822006364349,28.8775237,74.0632,1,1.8113,72.614776,-59.106955,304.2099929,231750.88,-54239.5,0.0380298,65.241604,64.336937,-202313.4,0.682,6.325,99.95143,303.155,-0.4132,9.988021339333,-0.2700864,10.8576135402774,12.8036688,26.6075,1,2.5309,22.41444,-26.420485,129.5738765,201139.88,-202317.5,0.2765701,77.896797,19.42481,131717.4,5.747,8.291,99.95611,38.9993,-0.4429,19.77300758993,-0.2268897,19.2261724088329,25.0537428,122.5815,1,2.3978,153.023161,-44.484409,51.453391,21741.72,131720.9,0.0415284,252.53834,68.931684
28,2021-01-01 09:30:00,-200324.1,-1.961,5.36,99.87279,306.6795,-0.5749,5.095590048107,-0.5861244,5.99622109754688,9.6420871,21.6955,1,4.0933,23.539145,-28.111956,349.4533128,201955.26,-200328.6,0.5709349,76.97161,13.110864,2021,1,1,9.5,2021-01-01,4,111830.9,-0.249,4.443,89.03647,65.9171,0.5226,1.509865413223,2.2619109,0.90215088056742,15.6833045,106.3439,1,38.671,141.507163,-49.808611,340.9066854,13950.64,111833.3,1.0851072,66.338152,52.965781,-241834.3,-0.982,2.161,97.74332,304.7682,-6.811,0.430708894485,-7.4015134,1.38614733373845,-15.4731223,7.4795,1,17.2851,13.698966,-16.674232,277.7226536,191932.53,-241837.2,4.0707422,82.843808,-12.78689,-53945.5,7.787,9.286,99.97705,349.9313,-1.0938,29.92692361478,-0.0298839,30.2926463321019,27.7237368,67.302,1,1.7381,72.82518,-59.143891,304.2484356,231815.92,-53949.0,0.0468979,65.640414,58.224325,-201339.5,0.68,6.314,99.97035,303.3611,-0.422,9.986962799272,-0.2737401,10.9020844712134,9.992523,20.4903,1,1.9786,22.878275,-27.055766,129.7689191,201449.63,-201343.8,0.2850583,77.640699,14.890729,131537.7,5.758,8.291,99.94974,39.0738,-0.4421,19.77212333946,-0.2268281,19.3273393816181,26.7852826,115.6108,1,2.5666,152.92867,-44.550478,51.5279279,21719.49,131540.5,0.0278255,253.41113,76.35802
29,2021-01-01 10:30:00,-200316.4,-1.961,5.36,99.87316,306.6831,-0.5749,5.095575945447,-0.5859862,5.99645295967902,9.627857,21.6626,1,4.0874,23.545137,-28.119868,349.4568929,201957.63,-200320.9,0.5710035,76.968438,13.090165,2021,1,1,10.5,2021-01-01,4,111857.1,-0.244,4.447,89.03426,65.9393,0.5233,1.509919842199,2.261914,0.90252834047482,15.6859603,106.3195,1,38.675,141.528463,-49.796859,340.9288229,13954.69,111859.5,1.0855932,66.345176,52.946585,-241804.3,-0.981,2.162,97.72622,304.904,-6.8148,0.430530578724,-7.4175259,1.38577434400002,-15.5240453,7.5042,1,17.351,13.734188,-16.733104,277.8574641,191950.26,-241807.2,4.07113,82.806386,-12.82972,-53944.4,7.787,9.286,99.97707,349.9316,-1.0938,29.92692289567,-0.0298868,30.2933133917929,27.7155059,67.2603,1,1.7376,72.826615,-59.144144,304.2486821,231816.09,-53947.8,0.0469512,65.642444,58.186987,-201335.8,0.68,6.314,99.97046,303.3623,-0.422,9.986956211717,-0.2737693,10.9023247240868,9.9748362,20.4526,1,1.9752,22.881196,-27.059741,129.7701721,201450.82,-201340.2,0.2851043,77.639119,14.862927,131537.2,5.758,8.291,99.94971,39.0743,-0.4421,19.77211788135,-0.2268357,19.3279840722593,26.7948117,115.5679,1,2.5676,152.928198,-44.550801,51.5283816,21719.38,131540.0,0.0277389,253.41925,76.403083
30,2021-01-01 11:30:00,-200308.7,-1.961,5.36,99.87352,306.6867,-0.575,5.095561845968,-0.5858602,5.99668447918048,9.6136111,21.6296,1,4.0815,23.55113,-28.127781,349.4604616,202000.0,-200313.2,0.5710722,76.965265,13.069447,2021,1,1,11.5,2021-01-01,4,111923.3,-0.233,4.457,89.03206,65.9614,0.524,1.509974271243,2.2619166,0.90290586427131,15.688614,106.2951,1,38.6791,141.549764,-49.785099,340.9509588,13958.75,111925.7,1.0860786,66.352197,52.927403,-241734.1,-0.981,2.163,97.70904,305.0398,-6.8186,0.430351877915,-7.4335105,1.3854001279791,-15.5750254,7.5288,1,17.4169,13.769443,-16.791971,277.9923867,192007.99,-241737.0,4.0715166,82.76896,-12.87261,-53943.2,7.787,9.286,99.97708,349.9318,-1.0938,29.92692217649,-0.0298898,30.2939802532485,27.7072615,67.2187,1,1.737,72.828052,-59.144398,304.2489288,231816.26,-53946.7,0.0470045,65.64447,58.149653,-201332.2,0.68,6.314,99.97056,303.3636,-0.4221,9.986949623462,-0.2737983,10.9025645512883,9.9571456,20.4149,1,1.9717,22.884117,-27.063716,129.7714276,201452.0,-201336.5,0.2851502,77.63754,14.835126,131536.7,5.758,8.291,99.94967,39.0748,-0.4421,19.77211242306,-0.2268433,19.3286289920442,26.8043267,115.525,1,2.5685,152.927727,-44.551124,51.5288361,21719.27,131539.5,0.0276524,253.42743,76.448138
31,2021-01-01 12:30:00,-200301.1,-1.961,5.36,99.87389,306.6903,-0.5751,5.095547749357,-0.585748,5.99691565565113,9.5993478,21.5967,1,4.0756,23.557125,-28.135694,349.4640203,202002.37,-200305.6,0.5711409,76.962091,13.048709,2021,1,1,12.5,2021-01-01,4,111949.5,-0.256,4.433,89.02986,65.9835,0.5247,1.510028700346,2.2619189,0.90328345190659,15.6912656,106.2707,1,38.6831,141.571065,-49.773331,340.9730931,14002.81,111951.9,1.0865635,66.359215,52.908235,-241703.8,-0.98,2.164,97.69175,305.1758,-6.8224,0.430172792729,-7.4494672,1.38502468429886,-15.6260627,7.5535,1,17.483,13.804731,-16.850833,278.1274215,192025.73,-241706.7,4.0719021,82.731528,-12.91557,-53942.0,7.787,9.286,99.9771,349.9321,-1.0939,29.92692145723,-0.0298928,30.2946469161441,27.6990036,67.177,1,1.7365,72.82949,-59.144651,304.2491755,231816.43,-53945.5,0.0470578,65.646491,58.112324,-201328.6,0.68,6.314,99.97066,303.3649,-0.4221,9.986943034512,-0.273827,10.9028039527262,9.9394511,20.3772,1,1.9682,22.887039,-27.067691,129.7726857,201453.19,-201332.9,0.2851959,77.63596,14.807328,131536.3,5.759,8.291,99.94963,39.0752,-0.4421,19.77210696458,-0.2268509,19.3292741406335,26.8138276,115.4821,1,2.5694,152.927257,-44.551445,51.5292913,21719.16,131539.1,0.0275658,253.43568,76.493183
32,2021-01-01 13:30:00,-200253.4,-1.961,5.36,99.87426,306.694,-0.5752,5.095533655268,-0.5856507,5.99714648866323,9.5850664,21.5638,1,4.0697,23.563122,-28.143608,349.4675705,202004.74,-200257.9,0.5712096,76.958917,13.027951,2021,1,1,13.5,2021-01-01,4,112015.7,-0.25,4.439,89.02767,66.0056,0.5254,1.510083129501,2.2619209,0.9036611033307,15.6939151,106.2464,1,38.6871,141.592367,-49.761555,340.9952259,14006.87,112018.1,1.0870479,66.366228,52.889079,-241633.3,-0.98,2.165,97.67438,305.3119,-6.8261,0.429993323842,-7.4653957,1.38464801157869,-15.6771574,7.5782,1,17.5491,13.840052,-16.909691,278.2625691,192043.46,-241636.2,4.0722864,82.694091,-12.95858,-53940.9,7.787,9.286,99.97711,349.9323,-1.0939,29.92692073791,-0.0298958,30.2953133801552,27.6907323,67.1353,1,1.736,72.830929,-59.144905,304.2494224,231816.61,-53944.4,0.047111,65.648509,58.074998,-201324.9,0.68,6.314,99.97077,303.3661,-0.4222,9.986936444874,-0.2738554,10.90304292831,9.921753,20.3395,1,1.9647,22.889962,-27.071667,129.7739467,201454.38,-201329.3,0.2852417,77.634379,14.779531,131535.8,5.759,8.291,99.9496,39.0757,-0.4421,19.77210150592,-0.2268584,19.3299195176891,26.8233145,115.4392,1,2.5703,152.926789,-44.551766,51.5297472,21719.05,131538.6,0.0274792,253.44398,76.53822
33,2021-01-01 14:30:00,-200245.7,-1.961,5.36,99.87462,306.6976,-0.5752,5.095519563333,-0.5855691,5.99737697776958,9.570766,21.5308,1,4.0638,23.56912,-28.151523,349.4711141,202007.11,-200250.2,0.5712783,76.955742,13.007173,2021,1,1,14.5,2021-01-01,4,112041.9,-0.238,4.449,89.02548,66.0278,0.526,1.510137558698,2.2619225,0.90403881849407,15.6965626,106.222,1,38.6911,141.613669,-49.74977,341.017357,14010.93,112044.3,1.0875319,66.373239,52.869937,-241602.6,-0.979,2.166,97.65691,305.4481,-6.8298,0.429813471932,-7.4812959,1.38427010843416,-15.7283097,7.6028,1,17.6154,13.875406,-16.968544,278.3978298,192101.19,-241605.5,4.0726695,82.65665,-13.00166,-53939.7,7.787,9.286,99.97713,349.9326,-1.0939,29.92692001851,-0.0298988,30.2959796449574,27.6824474,67.0937,1,1.7355,72.832371,-59.14516,304.2496694,231816.78,-53943.2,0.0471643,65.650522,58.037676,-201321.3,0.68,6.314,99.97087,303.3674,-0.4223,9.986929854557,-0.2738834,10.9032814779508,9.9040511,20.3018,1,1.9612,22.892886,-27.075644,129.7752108,201455.57,-201325.6,0.2852873,77.632799,14.751737,131535.3,5.759,8.291,99.94956,39.0761,-0.4421,19.77209604709,-0.2268657,19.3305651228743,26.8327874,115.3962,1,2.5713,152.926323,-44.552085,51.5302038,21718.94,131538.1,0.0273926,253.45234,76.583248
34,2021-01-01 15:30:00,-200238.0,-1.961,5.36,99.87499,306.7012,-0.5753,5.095505473168,-0.5855036,5.99760712251237,9.5564465,21.4979,1,4.0579,23.57512,-28.159439,349.4746528,202009.48,-200242.5,0.5713469,76.952567,12.986374,2021,1,1,15.5,2021-01-01,4,112108.1,-0.228,4.458,89.0233,66.0499,0.5267,1.510191987929,2.2619238,0.90441659734751,15.6992081,106.1977,1,38.6951,141.634971,-49.737977,341.0394866,14014.99,112110.5,1.0880153,66.380246,52.850808,-241531.8,-0.979,2.167,97.63935,305.5845,-6.8334,0.429633237683,-7.4971677,1.383890973477,-15.7795198,7.6275,1,17.6818,13.910793,-17.027393,278.5332041,192118.91,-241534.7,4.0730514,82.619204,-13.04479,-53938.5,7.787,9.286,99.97714,349.9328,-1.0939,29.92691929904,-0.0299017,30.2966457102259,27.6741491,67.052,1,1.7349,72.833814,-59.145414,304.2499165,231816.95,-53942.0,0.0472175,65.652531,58.000359,-201317.6,0.68,6.314,99.97098,303.3687,-0.4223,9.98692326357,-0.273911,10.9035196015608,9.8863457,20.2641,1,1.9578,22.89581,-27.079622,129.776478,201456.76,-201322.0,0.2853328,77.631218,14.723945,131534.9,5.759,8.291,99.94953,39.0766,-0.4421,19.77209058807,-0.2268729,19.3312109558539,26.8422464,115.3533,1,2.5722,152.925857,-44.552403,51.5306611,21718.83,131537.6,0.027306,253.46076,76.628267
35,2021-01-18 09:30:00,-190738.7,-1.948,5.351,99.98041,308.1519,-0.6047,5.089869304373,-0.5796048,6.06132505151443,3.5497588,8.3395,1,1.6097,26.110118,-31.380977,350.9242198,203615.45,-190743.8,0.5903692,75.694022,4.6857977,2021,1,18,9.5,2021-01-18,0,142010.6,0.069,4.404,88.52728,74.8153,0.7906,1.531988892892,2.2359703,1.06076812763364,16.5366261,96.99,1,39.5964,150.062067,-44.351509,349.8084454,21006.46,142011.9,1.2495869,69.045643,45.904634,-172157.2,-0.84,2.5,75.80536,14.3195,-3.9283,0.339443033969,-8.9922285,1.11504783919349,-41.0443098,17.1903,1,58.934,31.906703,-38.861281,346.9732857,211247.91,-172203.3,3.6510345,66.657902,-39.83319,-53015.8,7.805,9.286,99.98399,350.0342,-1.0963,29.92662997547,-0.0295803,30.5446055777495,23.2189841,50.3695,1,1.4535,73.541027,-59.270322,304.3519561,231941.32,-53021.3,0.0668862,66.216426,43.232866,-194740.9,0.626,6.249,99.99805,303.8801,-0.4442,9.984259904951,-0.2784662,10.9637315977724,2.4776196,5.1651,1,0.5122,24.117586,-28.713275,130.2886106,202304.9,-194745.8,0.2969694,77.000959,3.5964623,131449.5,5.789,8.29,99.93937,39.2615,-0.44,19.76989189551,-0.2274804,19.605339233773,29.3946853,98.2203,1,2.8211,152.855248,-44.592979,51.7155196,21703.23,131450.4,0.0090827,62.824272,85.811882
